DETID,SRCID,OBS_ID,EP_8_FLUX,EP_8_FLUX_ERR,SC_RA,SC_DEC,SC_POSERR
106111809010029,201223308010008,XMM 0611180901,1.0377786e-11,2.4324423e-12,83.59791175942416,21.91684931582278,0.4537986
106111821010016,201223308010034,XMM 0611182101,1.5194668e-11,2.15397e-12,83.59386883541464,22.10810231113274,0.41841862
103127904010010,203127904010010,XMM 0312790401,1.3641121e-11,1.4104571e-12,83.607498010331,22.357980496317,2.8703432
108110228010001,208110228010001,XMM 0811022801,2.2078461e-10,8.6352957e-13,83.633550974179,22.089269228609,1.9407679
106111807010013,201223308015020,XMM 0611180701,1.3652217e-11,2.7798393e-12,83.65330434781778,21.91746159159742,0.6131661
101537504010028,201375508010015,XMM 0153750401,1.5406008e-11,2.317244e-12,83.67125175520277,22.109538503389697,0.5670993
104125910010020,201537504010031,XMM 0412591001,1.3024598e-11,2.2800564e-12,83.69787698372762,22.110938335148926,0.7580671
101537502010031,201223308015043,XMM 0153750201,1.8028514e-11,3.4743625e-12,83.7328560194079,22.091614576684602,0.44070774
106111825010030,201223308015031,XMM 0611182501,2.0671586e-11,1.3313162e-12,83.73745487545531,21.969559508482387,0.33047724
106111820010026,201223308010027,XMM 0611182001,1.2783301e-11,2.1727776e-12,83.73489333147705,22.029013912924338,0.30897835
106572001010005,206572001010005,XMM 0657200101,1.9226136e-11,9.97525e-13,85.41042153876398,-1.8972276813657998,0.33602154
101110401010003,201110401010003,XMM 0111040101,1.7908147e-11,3.8827722e-13,94.278515279369,9.140418611637399,1.902462
101593615010001,200958104010001,XMM 0159361501,1.5570335e-11,2.427791e-14,120.89600842689151,-40.003134630908626,0.091138154
106576002010003,201130203010014,XMM 0657600201,2.5508016e-11,3.61978e-13,125.29686606946466,-42.882091816055855,0.5025359
106502210010018,201130203015009,XMM 0650221001,3.0666115e-11,5.932741e-13,125.46940611242616,-42.82749341099989,0.5207193
107226404010026,207226404010026,XMM 0722640401,3.57322e-11,5.6008193e-13,125.46820743486,-42.82472882435,1.9075333
106502214010071,206502214010071,XMM 0650221401,4.401314e-11,9.044042e-13,125.61959513091175,-42.81575079566297,1.7879946
106907002010033,206907002010033,XMM 0690700201,1.529177e-11,6.343662e-13,125.68980461636,-42.714359258592,1.9430653
106502211010018,201130203010024,XMM 0650221101,5.02786e-11,1.0973477e-12,125.77976604942117,-43.03912726121402,0.66448236
106502209010104,206502209010104,XMM 0650220901,2.8905076e-11,1.1243902e-12,125.78442992893999,-42.97548035248099,1.9515059
107420402010088,206576002010063,XMM 0742040201,1.1227297e-11,4.904282e-13,125.78593562553252,-42.98944172306504,1.2770805
101501502010041,201501502010041,XMM 0150150201,1.6614848e-11,2.4766224e-12,126.03347348757548,-43.202749117311434,1.8935946
102058001010017,202058001010017,XMM 0205800101,1.0339972e-11,1.7819699e-12,142.33368110643,-31.320610996829,3.0606756
106938510010002,201118001010001,XMM 0693851001,3.6134564e-11,7.667594e-13,148.88837710319694,69.06526627557139,0.13569418
104049106010001,202019014010002,XMM 0404910601,1.1651567e-11,1.1100327e-13,149.5918366475853,-11.063839495535275,0.28644642
107847002010001,202030502010001,XMM 0784700201,1.4209722e-11,6.357589e-14,155.9486815739775,0.6447288201987956,0.06071809
101457405010001,201125806010001,XMM 0145740501,1.4531658e-10,5.017478e-13,161.26471182639898,-59.68447834239426,0.15200038
108108630010001,200992801010001,XMM 0810863001,5.411112e-10,4.678529e-13,166.113603675929,38.20882474698044,0.07603922
107632102010001,204051819010001,XMM 0763210201,6.442707e-11,2.0541824e-13,170.445070072312,-59.86332659615316,0.17198177
108235801010001,200463401010001,XMM 0823580101,3.3601222e-11,1.9250016e-13,192.20528750852483,-41.31097874709228,0.16357568
102030201010001,202030201010001,XMM 0203020101,1.918153e-11,2.314315e-13,194.84339488912,-4.1958326432481,0.66933185
106536406010002,200928201010002,XMM 0653640601,3.290885e-11,5.9497584e-13,195.4946308718226,-63.969006292347764,0.26517516
101002401010001,201002401010001,XMM 0100240101,1.5777683e-11,6.213989e-14,202.6949521713103,24.232739017398437,0.13359395
106937812010001,201115701010001,XMM 0693781201,1.0505635e-10,6.878801e-14,203.9740662474671,-34.29550206896182,0.19974159
100978201010002,200978201010002,XMM 0097820101,6.860973e-11,1.4346632e-13,207.21901023599,26.591192390403,0.2507601
108203106010104,208203106010104,XMM 0820310601,5.5422847e-11,4.1501524e-13,207.88705961176,-62.724229885294,1.90486
108203106010054,208203106010054,XMM 0820310601,1.3521218e-11,2.5384875e-13,208.38831619911997,-62.91542374597899,1.9280276
102070501010001,201281204015001,XMM 0207050101,6.701743e-11,6.4546675e-13,228.4814122570614,-59.13587558611656,0.37703165
107277805010001,200943808010001,XMM 0727780501,1.0922914e-10,1.2818036e-13,238.929340353628,11.1900807301528,0.040864106
101130507010003,201130507010003,XMM 0113050701,7.1507786e-11,7.387655e-13,244.39076141066474,-51.095767092378736,0.3162722
103023901010007,201130506010006,XMM 0302390101,5.479199e-11,1.9519141e-13,244.47160627442886,-51.078253078561836,0.4753314
101539502010046,201539502010046,XMM 0153950201,2.4011456e-11,5.209032e-13,245.23986502289,-15.666108529937999,1.9027978
107238011010001,200080302010001,XMM 0723801101,5.9061235e-11,2.5694475e-13,247.15901200333496,39.55083169509915,0.16655783
107426501010004,205021401010001,XMM 0742650101,1.138845e-11,4.5219373e-13,248.69847889027164,-47.47287462469955,1.3706815
101110616010001,201341201010003,XMM 0111061601,7.548533e-11,7.1230603e-13,254.4574207652332,35.34244280495033,0.07315028
101547505010030,201547505010030,XMM 0154750501,1.5948189e-11,2.5041115e-12,259.95743796918,-31.71894716588,2.064851
108537901010001,200841001010001,XMM 0853790101,1.6593947e-10,3.3766094e-13,262.653842568276,-21.47984510526694,0.6263593
108317913010001,201129709010001,XMM 0831791301,3.0984895e-10,7.4643145e-13,265.97847761596427,-29.74527834606595,0.21813892
107436309010005,202026706010016,XMM 0743630901,3.7341748e-11,1.7768199e-12,266.3983967363964,-29.025937206243263,0.09580209
107436303010001,201129721010034,XMM 0743630301,1.9445025e-11,9.9883955e-14,266.39720035961756,-29.02805344609037,0.08513911
105110004010001,201129705010004,XMM 0511000401,2.1595488e-11,3.8137614e-13,266.42023673201425,-29.006236170163724,0.21801187
108042503010006,208042503010006,XMM 0804250301,3.682518e-11,6.183643e-13,266.85993796188,-30.026574378523005,4.770295
108028202010001,201223405010003,XMM 0802820201,3.477778e-09,8.2455684e-13,273.6236345558751,-17.154066213222677,0.5232275
101223407010003,201223405010003,XMM 0122340701,5.7452973e-11,9.035663e-13,273.6236345558751,-17.154066213222677,0.5232275
101223404010005,201223401010006,XMM 0122340401,1.7121323e-11,3.6715422e-13,273.6262259413869,-17.151853956391665,0.5128668
101223407010001,201223401015003,XMM 0122340701,4.315036e-09,6.2701194e-12,273.62936010093,-17.161783507927137,0.38943806
100133402010001,200133401010001,XMM 0013340201,2.179535e-11,1.9012995e-13,280.3304542377033,-4.936453042892847,0.49527574
102037203010001,202037202010001,XMM 0203720301,6.092302e-11,1.3255717e-13,280.53728342034236,79.77156791849067,0.26094455
107956501010001,207956501010001,XMM 0795650101,1.9416968e-11,7.775228e-14,281.60394774261,-2.9740429147714,1.9002305
101129905010044,201129905010044,XMM 0112990501,3.592132e-11,2.843947e-12,288.72126055792,11.02390124425,2.8442552
101129901010002,201129901010002,XMM 0112990101,6.2385466e-09,1.1856733e-11,288.79812425014177,10.945806262413075,0.24212362
105543701010001,205543701010001,XMM 0554370101,1.95915e-11,9.1535964e-14,293.9949047631,78.356780022902,0.33840346
101653601010001,201653601010001,XMM 0165360101,1.0985718e-09,3.4402574e-12,308.1074030126904,40.95840074965871,0.3648664
102004502010018,202004502010018,XMM 0200450201,1.1330216e-11,4.103277e-13,308.20087182915626,41.14299338254617,0.9766729
100976105010009,200976105010009,XMM 0097610501,3.8787397e-11,3.0420035e-13,350.92567191632276,58.816978775236755,0.67289716
107228602010001,203040805010001,XMM 0722860201,2.1965003e-11,3.505099e-14,359.78293229532915,-30.627897934925496,0.16825005
106502210010017,201130203010014,XMM 0650221001,2.5779002e-11,4.4324543e-13,125.29686606946466,-42.882091816055855,0.5025359
104101803010033,204101803010033,XMM 0410180301,1.1464511e-11,4.8491067e-13,267.59978854489,-6.797970940751101,2.0452602
101440902015012,201129905010028,XMM 0144090201,1.1594387e-11,1.6009184e-12,288.6979401823123,10.946778768979716,1.6703869
106929319010002,206929319010002,XMM 0692931901,1.2343973e-11,1.7892294e-13,271.1281924384,10.05477005989,1.9096321
101113602015004,201113602015004,XMM 0111360201,1.8276635e-11,8.0376477e-13,255.75217633451,-48.604004250692,1.9879341
101491802010003,201491802010003,XMM 0149180201,1.9092249e-10,2.0250416e-12,243.18483077823,-52.415368093251,1.9122336
104125910010017,201223308010020,XMM 0412591001,2.0644618e-11,1.5944315e-12,83.65731549946591,22.110854667676524,0.52204555
100962101010018,200962101010018,XMM 0096210101,2.3300476e-11,1.8967801e-13,6.421846167526979,64.17614684057381,0.48096105
101100125010004,201100105010003,XMM 0110012501,2.8741107e-11,3.1444438e-13,220.1354782831047,-62.6715305172694,1.0980475
101375508010030,201375508010030,XMM 0137550801,1.1732926e-11,1.6208504e-12,83.70238005509731,22.113072160955504,1.5790087
101537504010011,201223308010035,XMM 0153750401,1.0743448e-11,2.0576375e-12,83.57562921247433,22.106799932282115,0.3933678
101100103015019,201100103015019,XMM 0110010301,1.0826307e-11,3.0634924e-13,350.7985242794649,58.81582801544393,0.85354376
106111805015007,201223308015039,XMM 0611180501,1.2550662e-11,1.2554277e-12,83.63788216512721,21.87012268574172,0.43111122
104125915015026,201223308010040,XMM 0412591501,1.681084e-11,2.6430305e-12,83.52514270500748,22.06987326278422,0.4180961
101223308015027,201223308015027,XMM 0122330801,1.9669266e-11,1.6398501e-12,83.5290578700971,22.048085885420413,0.5244865
108110232010001,201609602015002,XMM 0811023201,7.80041e-11,4.244654e-12,83.61837119889184,22.112984969987483,0.49093992
108110229010005,206111825010003,XMM 0811022901,1.3435567e-11,1.3716431e-12,83.61225927476364,22.08895033367861,1.3732166
104125919015019,201375508010046,XMM 0412591901,1.2085515e-11,2.1455366e-12,83.66810426756179,21.92053414199718,0.44587007
101223406010007,201223406010007,XMM 0122340601,4.6871413e-11,5.8576755e-13,273.63259279067,-17.179132801469,0.79565966
106748103010005,206748103010005,XMM 0674810301,2.2055455e-11,1.9944834e-12,186.06025293837996,58.249640612282995,3.603981
103127904010007,201219102010011,XMM 0312790401,1.2754233e-11,1.4124009e-12,83.60933372613167,22.30966953919753,1.9934543
108018404010030,200962101010039,XMM 0801840401,3.785154e-11,2.5503124e-13,6.349708559662787,64.1515569751841,0.4735973
106502212015120,201130203010086,XMM 0650221201,1.0409259e-11,3.157254e-13,125.39573061971845,-42.79840337989072,0.57107246
107449303010002,207449303010002,XMM 0744930301,5.2854193e-11,9.286256e-13,10.458867935843,-9.301170941711298,0.68615013
107238021010002,207238021010002,XMM 0723802101,1.630906e-11,2.7470536e-13,10.470901086275,-9.3249162136594,0.20634009
106742105010002,206742104010008,XMM 0674210501,1.1788344e-11,1.1939137e-13,10.682111916180972,41.42183047773024,0.10303374
106742102010003,206742102010003,XMM 0674210201,1.0467181e-11,1.0550558e-13,10.689948386708,41.272605510691,0.22243819
102022303010006,202022303010006,XMM 0202230301,1.3731997e-11,2.6546213e-13,10.711174627490655,41.26255986644625,0.16632949
104129824010001,201231102010003,XMM 0412982401,2.7004215e-11,4.8111105e-14,16.008977226811183,-72.0282387788637,0.12887442
104129835010001,201231102010002,XMM 0412983501,2.691802e-11,4.5486225e-14,16.007741171880927,-72.03181159426873,0.08764784
105038602010001,201127803010001,XMM 0503860201,1.3649723e-10,4.6995925e-13,26.593313997369386,61.75087330877794,0.40200981
101114901010001,201114901010001,XMM 0111490101,4.4063565e-11,3.5578105e-13,42.182386281265714,31.11514428738712,0.5868708
100623401010002,200623401010002,XMM 0062340101,1.8498664e-11,2.4872853e-13,73.401821924013,-68.48871691865,1.0013626
107216003010001,201471901010001,XMM 0721600301,7.155966e-11,5.9758656e-14,79.0475382977069,-0.14976893343810144,0.08048656
107908101010001,203121907010001,XMM 0790810101,1.3662715e-11,3.2492075e-14,79.89913844799997,-32.65769596961581,0.25604406
106111823010039,201375508010043,XMM 0611182301,1.4464012e-11,3.0075302e-12,83.54463234674346,22.108793647104996,0.5626838
104141807010005,201251002010005,XMM 0414180701,2.3811494e-11,6.325852e-14,81.28730389815252,-69.63825748737447,0.21908893
108110229010026,206111825010006,XMM 0811022901,3.481246e-11,1.4204997e-12,83.58879768779968,22.08760690029909,1.3970087
106111802010011,201223308010014,XMM 0611180201,4.2363144e-11,3.95746e-12,83.52829489184411,22.056754854209203,0.35018954
106111820010004,201223308015018,XMM 0611182001,6.149566e-11,2.7418309e-12,83.52913560703703,22.033413941786602,0.29988462
101609602010028,201223308015018,XMM 0160960201,4.6067747e-11,1.3116e-12,83.52913560703703,22.033413941786602,0.29988462
104125911010001,201223308010002,XMM 0412591101,7.845445e-11,4.591875e-12,83.63276606299031,21.91735968813514,0.2728615
107939803010011,201609602015016,XMM 0793980301,1.3603197e-11,1.5375809e-12,83.64210300333792,21.80355991444776,0.5218569
108110233010008,201223308015020,XMM 0811023301,5.7224846e-11,3.3694727e-12,83.65330434781778,21.91746159159742,0.6131661
104125914010028,201223308010027,XMM 0412591401,2.4607805e-11,8.0971937e-13,83.73489333147705,22.029013912924338,0.30897835
103127902010028,201223308010045,XMM 0312790201,2.3494021e-11,3.7207065e-12,83.7328197620719,22.069745400676503,0.33718905
101125903010003,201125903010003,XMM 0112590301,2.7929409e-11,6.47258e-13,83.816170353408,-5.3752163420064,1.9010657
101189001010001,201169005010001,XMM 0118900101,1.0838702e-10,1.235243e-12,84.73603149951384,-64.08428224531376,0.15071252
101130004010001,201175102010001,XMM 0113000401,4.0345997e-11,1.1946219e-13,85.04617988288302,-69.33169227597809,0.41915083
103056005010001,200615401010001,XMM 0305600501,1.9508582e-11,1.7401945e-13,103.05136302417654,74.4270576760073,0.20834395
101504956010001,200128501010001,XMM 0150495601,1.4373972e-11,6.199131e-14,110.47260775213324,71.34348093289054,0.15882637
101436537010003,201436537010003,XMM 0143653701,2.8545433e-11,9.099426e-12,128.82756844557,55.708575518607,9.730584
101345615010001,201183004010001,XMM 0134561501,1.3437372e-10,6.376418e-13,117.14051697991407,-67.7521467908191,0.06512757
106502214010006,201130203015009,XMM 0650221401,4.253864e-11,5.837123e-13,125.46940611242616,-42.82749341099989,0.5207193
106502213010022,206502213010022,XMM 0650221301,4.688704e-11,9.0563847e-13,125.474451618297,-42.82564219232596,1.0073968
107420402010061,201130203010048,XMM 0742040201,1.9213733e-11,3.3836188e-13,125.63318062603304,-42.889384913058784,0.5123466
107226404010034,207226404010034,XMM 0722640401,1.4475211e-11,5.2821034e-13,125.68767506575,-43.116514590715006,2.076212
106907002010057,206907002010057,XMM 0690700201,4.9544965e-11,1.5184464e-12,125.70006779498,-42.625665371079,2.367057
106502202010033,201130203010024,XMM 0650220201,3.5293206e-11,2.242725e-12,125.77976604942117,-43.03912726121402,0.66448236
101501503010038,201501503010038,XMM 0150150301,1.3150955e-11,4.0316678e-13,126.12203827734,-43.053096167422,1.2558812
103028502010001,201128303010001,XMM 0302850201,1.027183e-10,8.918588e-14,146.91732069779627,-30.94878471796343,0.17263158
101125211010002,201118001010001,XMM 0112521101,2.1185e-11,2.4313039e-13,148.88837710319694,69.06526627557139,0.13569418
101122902010002,201122902010002,XMM 0112290201,1.8770771e-11,1.256409e-13,148.9632389955895,69.67770795241626,0.13143174
107945809010001,202030502010001,XMM 0794580901,1.4314517e-11,1.0891802e-13,155.9486815739775,0.6447288201987956,0.06071809
101090701010001,201090701010001,XMM 0109070101,1.0119698e-11,7.827307e-14,158.6608363666278,39.64119969503239,0.07364038
104012104010001,201074606010001,XMM 0401210401,9.0119114e-11,1.3022131e-13,166.69737025803158,72.56868898832043,0.19376826
101100127010004,201100127010004,XMM 0110012701,1.3984831e-10,8.6629315e-13,171.11842993616187,-59.262152919194435,0.33342034
106063202010001,201091414010001,XMM 0606320201,5.190125e-11,1.189726e-13,180.79006328597217,44.531290064325596,0.11374666
104012403010001,201241101010001,XMM 0401240301,2.4353382e-11,6.529294e-14,185.43365289173633,75.31072171525595,0.13587622
101127702010001,201267001010001,XMM 0112770201,2.1538304e-10,6.283512e-13,187.27791621936072,2.052376886377471,0.044119652
101110201010001,201110201010001,XMM 0111020101,1.2474274e-10,1.5328013e-13,193.10097869973686,-29.24888729905027,0.21516506
106535301010047,206535301010047,XMM 0653530101,1.6349899e-11,2.1721657e-12,199.0614593835,51.843448004768995,2.24666
107201113010001,201099601010001,XMM 0720111301,3.6715613e-11,9.163447e-14,214.49811634393237,25.136871888485175,0.038689096
103027302010001,201281204015001,XMM 0302730201,4.5922082e-11,4.730733e-13,228.4814122570614,-59.13587558611656,0.37703165
102070501010002,201281204010018,XMM 0207050101,4.6593274e-11,1.2084872e-12,228.5098267175662,-59.16526056627984,0.6026221
105026704010015,205026704010015,XMM 0502670401,3.165325e-11,4.029875e-12,234.10439575656,-83.752475846941,20.0
105537201010001,205537201010001,XMM 0553720101,1.660292e-11,6.099581e-14,243.81236594692004,-28.62598481536,0.6662366
102064506010001,202064502010001,XMM 0206450601,1.2558373e-11,1.7658688e-13,244.4401541930897,6.064871004522094,0.19444792
107437502010002,207437502010002,XMM 0743750201,7.195681e-11,1.8112112e-13,244.45325312113997,-51.07889419618899,0.46153116
101539502010006,201539502010006,XMM 0153950201,9.553116e-11,1.5999993e-12,245.14406731049996,-15.707797226158,1.9002115
105561404010001,201285311010001,XMM 0556140401,8.047631e-11,2.991655e-13,248.0073429663306,-47.874715879559446,0.09990574
101125401010001,201125401010001,XMM 0112540101,1.8147359e-11,3.9077482e-14,248.97064768678,-28.216030049466003,0.47790095
105059501010007,205059501010007,XMM 0505950101,1.525242e-11,1.1590972e-12,251.31309953977004,-45.597366012792,1.9576833
106923413010002,206923413010002,XMM 0692341301,1.0801597e-10,1.3796559e-12,255.69886399182997,-48.79390812792,1.9009306
101113602010028,201113602010028,XMM 0111360201,1.5925575e-11,6.398918e-13,255.84321105438664,-48.81083322876982,1.8014207
100832802010002,200832802010002,XMM 0083280201,1.3341583e-10,1.2213912e-12,255.98306990003,-37.843312758162,0.5827708
100832804010001,200832801010001,XMM 0083280401,1.5460412e-10,5.8708474e-13,255.98659744236903,-37.844117973872585,0.12063254
101547505010004,201547505010004,XMM 0154750501,1.9242259e-10,6.3521545e-12,260.00237483012,-31.765653549945995,1.950382
100841001010011,200841001010011,XMM 0084100101,1.7028655e-11,7.2560156e-14,262.6637860657392,-21.47025235653279,0.6255283
108317913010019,208317913010019,XMM 0831791301,2.4909378e-11,9.035438e-13,265.98652874401,-29.73001613086,0.9248187
104024304010002,201113503010004,XMM 0402430401,4.209872e-11,1.752697e-13,266.25973415434345,-28.91378435260207,0.13988559
105547506010001,201129706010001,XMM 0554750601,3.2243944e-11,1.8098352e-13,266.41820172401015,-29.00693515189775,0.05379373
106946410010002,201129705010004,XMM 0694641001,3.3683157e-11,3.3666676e-13,266.42023673201425,-29.006236170163724,0.21801187
101223404010006,201223404010006,XMM 0122340401,1.9048643e-11,3.576735e-13,273.6219500798,-17.157828293352,0.85192555
105062105010008,205062102010013,XMM 0506210501,1.2599964e-11,1.1460163e-12,275.527160310691,64.35649322844401,1.6680342
106539106010031,206539106010031,XMM 0653910601,1.6247097e-11,7.437375e-13,273.90784406098004,-14.042451573681,2.3047152
106539105010014,206539105010014,XMM 0653910501,1.1014443e-11,5.731644e-13,274.00053267938,-14.241898138564,2.2097883
106539106010009,206539106010009,XMM 0653910601,1.3622995e-11,6.239224e-13,274.00672744786,-14.240589142209,2.3072982
108511811010004,208511811010004,XMM 0851181101,1.074129e-11,1.0407427e-12,282.22558833085,-3.0449200469385,2.012236
103021501010004,203021501010004,XMM 0302150101,2.4786556e-11,4.7229424e-13,290.29142271975,43.945006916854,0.99520916
101119702010010,201119702010010,XMM 0111970201,2.4012042e-11,7.68711e-12,297.5839600176001,77.74932828838,2.281143
103060904010001,201307201010001,XMM 0306090401,9.0628095e-11,1.0806171e-13,311.04064911153654,-10.723414466291697,0.077964835
103060901010001,201307201010001,XMM 0306090101,7.661116e-11,3.6218755e-13,311.04064911153654,-10.723414466291697,0.077964835
101002412010001,201002411010001,XMM 0100241201,3.6409396e-11,1.8238626e-13,313.47350388972296,44.386439521580144,0.11852856
100096501010001,200096501010001,XMM 0009650101,4.7280728e-11,1.3872525e-13,343.82497353532,-3.1777985049797994,0.23358533
101655601010020,200976105010013,XMM 0165560101,1.0917064e-11,2.1216058e-13,350.8048381284177,58.80223952330864,0.56965226
101100103010003,200976105010007,XMM 0110010301,1.3066813e-11,1.8956581e-13,350.8722516862818,58.84107094367405,0.43358403
101655601010009,200976105010009,XMM 0165560101,1.3800911e-11,1.1928354e-13,350.92567191632276,58.816978775236755,0.67289716
106502212010004,201130203010041,XMM 0650221201,6.2313536e-11,1.0460133e-12,125.51217009754582,-42.76612861983266,0.68279344
100841102010003,200841102010003,XMM 0084110201,1.3897581e-11,4.153232e-13,275.9148960087,-30.353762493253,1.9000998
100935627015067,200935627015067,XMM 0093562701,1.2222064e-11,2.093185e-12,255.82851733502,-48.691900035052,8.286297
104123804010027,200962101010039,XMM 0412380401,4.507071e-11,2.5056896e-13,6.349708559662787,64.1515569751841,0.4735973
104123803010023,200962101010031,XMM 0412380301,2.0191498e-11,9.575901e-14,6.451462922688068,64.15621992574576,0.46776316
101537503010014,201223308010015,XMM 0153750301,1.5838742e-11,1.4178918e-12,83.6236284156252,22.142722228552326,0.40927088
104123801010022,200962101010027,XMM 0412380101,9.4497785e-11,6.173941e-13,6.322710159007384,64.08496937796636,0.47715417
100962101010031,200962101010031,XMM 0096210101,2.3483418e-11,1.570045e-13,6.451462922688068,64.15621992574576,0.46776316
104003301015011,204003301015011,XMM 0400330101,2.6690025e-11,2.0679114e-13,171.09051196269,-59.224075099106,0.6178884
101110101010002,201110101010002,XMM 0111010101,2.2405627e-10,7.945769e-14,170.31282552041,-60.623800881046,0.20288686
106798103015051,206798103015051,XMM 0679810301,1.3739364e-11,1.1895747e-12,251.99043572163,-45.354947623141,2.2039359
108018404010027,208018403010026,XMM 0801840401,1.8737244e-11,3.054684e-13,6.2033370207179805,64.12187799639952,0.8218655
108018404010005,200962101010016,XMM 0801840401,6.1155594e-11,2.461226e-13,6.469889205288462,64.12387674216475,0.4620967
107431204010001,207431204010001,XMM 0743120401,3.8776458e-11,1.675763e-13,7.204549886959699,59.289745009117,1.9001604
105516906010003,201125706010003,XMM 0551690601,1.1113635e-11,1.4401327e-13,10.691608474813656,41.27094754591481,0.06646919
104129834010001,201231102010002,XMM 0412983401,2.704342e-11,4.298053e-14,16.007741171880927,-72.03181159426873,0.08764784
107635904010001,207635904010001,XMM 0763590401,4.3069697e-11,1.4631442e-13,20.418960762953,-72.95863038294,0.26800984
105013701010001,201106601010001,XMM 0501370101,2.1301086e-11,2.2538742e-13,44.03409929185405,19.442813026081758,0.15767734
108237804010001,207646701010001,XMM 0823780401,1.993319e-11,5.1873622e-14,51.17143267710791,34.1794242642456,0.24926686
106735410010005,206735410010005,XMM 0673541001,1.6882013e-11,3.2295549e-12,53.314400324164005,31.183012568272996,2.4252982
105107812010001,201197003010001,XMM 0510781201,1.1012784e-10,1.2248843e-13,79.17244001702984,45.99760736790381,0.21554025
101571608010001,201251001010001,XMM 0157160801,1.9029275e-10,2.361843e-13,81.26144530816998,-69.6465062669259,0.1544214
104125931015002,201375508010001,XMM 0412593101,5.1224514e-11,5.09612e-12,83.62382183700443,22.10997591921852,0.33467537
101603627010001,201237202010001,XMM 0160362701,4.38957e-11,9.4981484e-14,82.1868414817213,-65.44843480348275,0.16937411
101223303010065,201223303010065,XMM 0122330301,2.1055439e-11,6.9997072e-12,82.983270021159,22.193955195517,6.2503963
106111816010027,201223308010040,XMM 0611181601,1.528788e-11,2.3551619e-12,83.52514270500748,22.06987326278422,0.4180961
101537504010004,201223308010003,XMM 0153750401,3.0018044e-11,3.288839e-12,83.5311270257156,21.9975346946647,0.27609327
104125912010024,204125912010024,XMM 0412591201,2.5355815e-11,2.0952686e-12,83.53130846976339,22.00679816434208,1.1484419
106111828010011,204125912010010,XMM 0611182801,2.341741e-11,4.51448e-12,83.6043034811435,22.114273826006315,1.2418656
106111831010053,201223308010050,XMM 0611183101,1.1496869e-11,3.3385937e-12,83.63884990723568,21.857153813764523,0.32688582
106111809010026,201223308015031,XMM 0611180901,1.2674787e-11,1.5715466e-12,83.73745487545531,21.969559508482387,0.33047724
106111820010021,201223308010029,XMM 0611182001,3.0415805e-11,8.43279e-13,83.73717770908799,21.988563672944515,0.39290679
102124804010001,201125903010002,XMM 0212480401,4.204012e-11,4.4803684e-13,83.81836488947911,-5.389227889647437,0.28252742
101090901010001,201090901010001,XMM 0109090101,1.30687e-10,7.851993e-13,84.741550451903,-64.085645061513,1.900058
101571605010001,200958104010001,XMM 0157160501,1.6628659e-11,3.3594933e-14,120.89600842689151,-40.003134630908626,0.091138154
105613806010001,200958104010001,XMM 0561380601,1.5869242e-11,2.1128512e-14,120.89600842689151,-40.003134630908626,0.091138154
107226403010100,201130203015045,XMM 0722640301,5.887909e-11,1.3435231e-12,125.62736451297192,-42.80703759422981,0.7679476
107226403010025,201130203015063,XMM 0722640301,3.9766933e-11,3.2636307e-13,125.71004371267186,-42.970361450173634,0.45578632
106907002010022,206907002010022,XMM 0690700201,6.46598e-11,7.441802e-13,125.85529200811,-42.83882675792,1.971374
107247913330001,207247913330001,XMM 0724791333,1.2343264e-11,2.6080638e-13,127.42777443707001,41.910262987965,0.5026542
105103907010001,201110801010001,XMM 0510390701,1.1189059e-10,2.5486874e-13,128.83531816581186,-45.17575997585252,0.4210383
103121914010001,203121914010001,XMM 0312191401,3.4459546e-11,1.6695994e-13,140.92917350792,22.909058606635,0.19290465
101479203010001,201479203010001,XMM 0147920301,1.0446199e-10,1.9835167e-13,146.4247706639827,-14.326227952868773,0.16916007
101128303010001,201128303010001,XMM 0112830301,9.3811535e-11,3.3718e-13,146.91732069779627,-30.94878471796343,0.17263158
107279601010001,201128303010001,XMM 0727960101,1.4934261e-10,1.1123348e-13,146.91732069779627,-30.94878471796343,0.17263158
108270110010001,208270110010001,XMM 0827011001,1.1452369e-11,5.667624e-14,155.95927827360003,-27.256616740585,0.48615128
101476301010001,201476301010001,XMM 0147630101,1.2769747e-11,6.9941394e-14,160.18542150289053,39.95294520250698,0.24699737
101589702010004,201589702010004,XMM 0158970201,1.0245316e-10,1.0793096e-12,166.1026360824836,38.20861546544428,0.65855217
101122102010001,201122101010001,XMM 0112210201,5.903335e-11,7.338826e-14,174.75719293490664,-37.73858575057008,0.24179608
106063216010001,201091414010001,XMM 0606321601,6.35454e-11,1.1028534e-13,180.79006328597217,44.531290064325596,0.11374666
107616707010001,201123101010001,XMM 0761670701,1.3627237e-10,2.4446086e-13,182.63570504641007,39.40586514034975,0.04524697
107616706010001,201123101010001,XMM 0761670601,1.0295167e-10,1.7827292e-13,182.63570504641007,39.40586514034975,0.04524697
108235807010002,208235807010002,XMM 0823580701,1.0589862e-11,2.3080732e-13,192.18059478865,-41.30116724713201,1.9428188
108235806010002,200463401010001,XMM 0823580601,3.538521e-11,2.2702574e-13,192.20528750852483,-41.31097874709228,0.16357568
100943832010001,200943832010001,XMM 0094383201,1.1969151e-11,1.0914797e-13,194.38306501149,24.211163121267,0.2242384
107851309010001,207851309010001,XMM 0785130901,2.7425031e-11,1.0436604e-13,203.69923715574998,37.182450025462,1.9001721
